Id,Date,Nitrat level,Temperature,Humidity,Pressure,Wind_Speed,Precipitation,UV_Index,Oxygen_Level,Weather_Condition,Traffic_Condition,Road_Type,Time_of_Day,Nitrat level2
11,2023-09-05,42.796866499680654,20,29,1097,25,19,1,17,Snowy,Light Traffic,Highway,Morning,42.796866499680654
12,2023-09-05,44.471199140148144,25,16,972,8,3,6,21,Rainy,Light Traffic,Rural Road,Afternoon,44.471199140148144
13,2023-09-05,38.33577104588006,27,96,1047,28,15,6,23,Sunny,Light Traffic,Rural Road,Afternoon,38.33577104588006
14,2023-09-05,59.28758865550184,17,96,968,23,47,2,23,Rainy,Heavy Traffic,Highway,Evening,59.28758865550184
15,2023-09-05,45.46020895370673,15,73,943,15,3,3,10,Sunny,Light Traffic,Rural Road,Evening,45.46020895370673
16,2023-09-05,57.66073411553077,20,37,972,2,0,3,29,Snowy,Light Traffic,Urban Road,Night,57.66073411553077
17,2023-09-05,38.788188613367694,11,9,1083,24,31,7,21,Rainy,Moderate Traffic,Rural Road,Evening,38.788188613367694
18,2023-09-05,69.14236971746396,7,37,1022,26,13,4,26,Sunny,Light Traffic,Highway,Afternoon,69.14236971746396
19,2023-09-05,66.40643035964611,20,69,953,3,17,10,28,Snowy,Heavy Traffic,Urban Road,Evening,66.40643035964611
20,2023-09-05,51.06398721319514,15,65,1093,14,42,6,22,Partly Cloudy,Light Traffic,Rural Road,Morning,51.06398721319514
21,2023-09-05,44.67365545762512,12,87,1039,4,17,0,16,Partly Cloudy,Moderate Traffic,Highway,Morning,44.67365545762512
22,2023-09-05,45.072691954525666,20,2,1052,17,27,5,18,Cloudy,Moderate Traffic,Urban Road,Morning,45.072691954525666
23,2023-09-05,55.283456297227445,9,59,935,20,38,9,24,Rainy,Heavy Traffic,Highway,Night,55.283456297227445
24,2023-09-05,36.045085872121234,12,93,913,10,7,3,18,Partly Cloudy,Heavy Traffic,Highway,Morning,36.045085872121234
25,2023-09-05,47.39921367502323,11,47,1003,9,9,3,20,Cloudy,Moderate Traffic,Urban Road,Afternoon,47.39921367502323
26,2023-09-05,52.26530466187567,8,14,932,22,34,4,28,Snowy,Moderate Traffic,Highway,Evening,52.26530466187567
27,2023-09-05,70.01987007865287,30,53,907,12,49,8,14,Partly Cloudy,Light Traffic,Highway,Morning,70.01987007865287
28,2023-09-05,71.4772890220083,5,7,1014,5,17,1,19,Partly Cloudy,Light Traffic,Highway,Night,71.4772890220083
29,2023-09-05,46.19250727249621,8,82,953,28,44,2,20,Partly Cloudy,Moderate Traffic,Urban Road,Evening,46.19250727249621
30,2023-09-05,42.93239494584291,27,78,934,23,28,6,13,Cloudy,Heavy Traffic,Highway,Afternoon,42.93239494584291
31,2023-09-05,42.19035508006586,10,89,989,28,34,8,23,Snowy,Light Traffic,Urban Road,Night,42.19035508006586
32,2023-09-05,53.511189629413714,28,6,1085,25,24,3,26,Sunny,Light Traffic,Rural Road,Evening,53.511189629413714
33,2023-09-05,57.94472081191554,20,63,906,29,29,0,11,Rainy,Heavy Traffic,Urban Road,Evening,57.94472081191554
34,2023-09-05,47.922424409940724,16,11,1090,10,0,3,15,Snowy,Light Traffic,Rural Road,Morning,47.922424409940724
35,2023-09-05,69.44584949106597,24,17,1082,28,35,3,25,Cloudy,Light Traffic,Urban Road,Afternoon,69.44584949106597
36,2023-09-05,47.21550425094537,20,2,1021,14,29,0,16,Rainy,Heavy Traffic,Highway,Night,47.21550425094537
37,2023-09-05,88.81317602431311,7,81,986,0,7,2,16,Snowy,Light Traffic,Rural Road,Evening,88.81317602431311
38,2023-09-05,42.15986111759078,11,92,1040,22,5,8,29,Cloudy,Heavy Traffic,Highway,Night,42.15986111759078
39,2023-09-05,81.85974757478994,10,73,1052,2,10,1,12,Cloudy,Heavy Traffic,Rural Road,Evening,81.85974757478994
40,2023-09-05,48.52688995949833,20,33,939,5,19,10,18,Snowy,Light Traffic,Highway,Afternoon,48.52688995949833
41,2023-09-05,67.76751164543096,12,69,982,25,9,2,12,Rainy,Heavy Traffic,Rural Road,Afternoon,67.76751164543096
42,2023-09-05,30.35422929405065,8,71,990,11,9,9,17,Partly Cloudy,Moderate Traffic,Rural Road,Afternoon,30.35422929405065
43,2023-09-05,48.577573684522164,14,53,1072,2,11,10,23,Snowy,Moderate Traffic,Highway,Morning,48.577573684522164
44,2023-09-05,50.01975460234539,26,54,919,1,32,10,30,Cloudy,Moderate Traffic,Urban Road,Morning,50.01975460234539
45,2023-09-05,43.996996715228526,17,98,924,27,9,6,22,Snowy,Heavy Traffic,Urban Road,Morning,43.996996715228526
46,2023-09-05,60.166434126743574,9,49,1020,17,8,7,30,Rainy,Heavy Traffic,Highway,Night,60.166434126743574
47,2023-09-05,77.75656232755036,24,60,1003,14,23,3,14,Snowy,Moderate Traffic,Highway,Night,77.75656232755036
48,2023-09-05,50.266752364270396,15,82,1042,23,12,4,12,Partly Cloudy,Heavy Traffic,Highway,Evening,50.266752364270396
49,2023-09-05,56.23797206183082,14,99,954,4,33,10,13,Cloudy,Light Traffic,Highway,Morning,56.23797206183082
50,2023-09-05,45.59663394742797,22,72,1009,8,48,2,27,Partly Cloudy,Heavy Traffic,Rural Road,Afternoon,45.59663394742797
51,2023-09-05,60.62154804616502,27,12,917,18,4,4,11,Rainy,Heavy Traffic,Highway,Morning,60.62154804616502
52,2023-09-05,49.52068338266921,27,85,993,16,47,6,17,Partly Cloudy,Light Traffic,Rural Road,Evening,49.52068338266921
53,2023-09-05,75.13955936207132,11,17,1093,25,13,4,13,Rainy,Heavy Traffic,Urban Road,Afternoon,75.13955936207132
54,2023-09-05,48.688566480100214,12,51,922,8,35,5,24,Sunny,Moderate Traffic,Rural Road,Evening,48.688566480100214
55,2023-09-05,46.404255822298275,24,90,1040,16,46,7,25,Rainy,Moderate Traffic,Highway,Morning,46.404255822298275
56,2023-09-05,57.148555827405666,5,20,1050,3,32,10,10,Partly Cloudy,Light Traffic,Urban Road,Afternoon,57.148555827405666
57,2023-09-05,54.147142447494375,25,13,1000,10,43,4,30,Snowy,Heavy Traffic,Highway,Night,54.147142447494375
58,2023-09-05,40.48955542706331,7,11,948,15,34,2,30,Sunny,Heavy Traffic,Highway,Afternoon,40.48955542706331
59,2023-09-05,29.881471049567566,10,67,1050,9,12,8,26,Snowy,Heavy Traffic,Rural Road,Morning,109.0
60,2023-09-05,56.846416647886464,5,59,925,15,32,1,26,Rainy,Heavy Traffic,Highway,Afternoon,56.846416647886464
61,2023-09-05,66.98587456360183,16,23,1085,29,35,5,27,Cloudy,Moderate Traffic,Highway,Morning,66.98587456360183
62,2023-09-05,64.21918949209667,6,5,902,30,25,3,12,Cloudy,Light Traffic,Urban Road,Morning,64.21918949209667
63,2023-09-05,58.21239294509786,25,61,966,13,29,2,11,Sunny,Heavy Traffic,Rural Road,Evening,58.21239294509786
64,2023-09-05,40.79575506886822,22,37,1064,13,43,1,28,Partly Cloudy,Moderate Traffic,Highway,Afternoon,40.79575506886822
65,2023-09-05,63.606129412792846,12,17,990,19,8,10,20,Cloudy,Heavy Traffic,Rural Road,Night,177.0
66,2023-09-05,70.15315411570587,13,13,958,14,11,8,24,Cloudy,Light Traffic,Urban Road,Afternoon,70.15315411570587
67,2023-09-05,52.79702191318258,13,65,923,5,24,4,16,Snowy,Heavy Traffic,Highway,Night,52.79702191318258
68,2023-09-05,75.74789070228331,20,8,935,23,36,8,13,Rainy,Moderate Traffic,Urban Road,Evening,75.74789070228331
69,2023-09-05,29.05451301273987,27,91,959,29,13,1,27,Snowy,Moderate Traffic,Rural Road,Morning,29.05451301273987
70,2023-09-05,68.58391202944729,9,23,1070,13,30,1,10,Sunny,Light Traffic,Highway,Afternoon,68.58391202944729
71,2023-09-05,41.230376575646275,27,76,1000,15,25,5,23,Snowy,Light Traffic,Highway,Evening,41.230376575646275
72,2023-09-05,45.88933409295222,19,7,1052,20,50,7,13,Cloudy,Moderate Traffic,Urban Road,Night,45.88933409295222
73,2023-09-05,58.826594771814285,16,88,925,13,22,6,14,Rainy,Moderate Traffic,Rural Road,Afternoon,58.826594771814285
74,2023-09-05,47.39353223878653,5,94,997,13,13,2,21,Rainy,Heavy Traffic,Urban Road,Evening,47.39353223878653
75,2023-09-05,48.73218176239783,23,7,910,22,40,5,21,Rainy,Heavy Traffic,Highway,Morning,48.73218176239783
76,2023-09-05,65.87795139562884,27,5,998,23,9,8,20,Partly Cloudy,Heavy Traffic,Rural Road,Evening,65.87795139562884
77,2023-09-05,71.67421694087622,23,54,914,10,3,6,22,Snowy,Moderate Traffic,Highway,Afternoon,71.67421694087622
78,2023-09-05,74.27981540607315,16,10,1010,4,40,6,16,Cloudy,Moderate Traffic,Highway,Morning,74.27981540607315
79,2023-09-05,31.24475451364266,20,93,1013,30,49,1,10,Snowy,Heavy Traffic,Rural Road,Morning,31.24475451364266
80,2023-09-05,37.01198785083937,9,78,1092,25,12,3,18,Rainy,Moderate Traffic,Highway,Afternoon,37.01198785083937
81,2023-09-05,42.8897377180709,11,6,924,5,37,3,11,Rainy,Moderate Traffic,Urban Road,Evening,42.8897377180709
82,2023-09-05,57.6716655789118,21,77,934,26,24,7,24,Cloudy,Heavy Traffic,Urban Road,Evening,57.6716655789118
83,2023-09-05,42.58929047722755,28,87,1094,27,10,9,14,Snowy,Light Traffic,Urban Road,Afternoon,42.58929047722755
84,2023-09-05,37.71478526313825,12,37,986,18,8,6,21,Snowy,Moderate Traffic,Highway,Afternoon,37.71478526313825
85,2023-09-05,55.685083072540344,12,82,1025,4,38,9,13,Partly Cloudy,Heavy Traffic,Urban Road,Afternoon,55.685083072540344
86,2023-09-05,47.441816617435855,13,83,950,17,49,0,12,Rainy,Light Traffic,Urban Road,Afternoon,47.441816617435855
87,2023-09-05,46.94955758559434,20,38,1040,7,44,1,21,Cloudy,Heavy Traffic,Highway,Evening,46.94955758559434
88,2023-09-05,41.006447850665324,10,77,1094,4,41,0,11,Cloudy,Moderate Traffic,Rural Road,Evening,41.006447850665324
89,2023-09-05,68.8602172579354,23,60,1032,5,26,2,10,Rainy,Light Traffic,Rural Road,Night,68.8602172579354
90,2023-09-05,43.80407937967784,26,14,975,0,31,9,22,Snowy,Light Traffic,Urban Road,Morning,43.80407937967784
91,2023-09-05,29.360594203428327,10,99,1067,15,47,9,18,Sunny,Light Traffic,Rural Road,Morning,29.360594203428327
92,2023-09-05,55.07836295992811,17,83,955,17,30,9,27,Partly Cloudy,Heavy Traffic,Urban Road,Evening,55.07836295992811
93,2023-09-05,32.63393131978245,5,16,950,16,45,10,18,Partly Cloudy,Light Traffic,Rural Road,Night,32.63393131978245
94,2023-09-05,83.5198670665822,29,99,1076,22,17,0,20,Cloudy,Moderate Traffic,Highway,Night,83.5198670665822
95,2023-09-05,83.1380323646061,16,77,1073,25,41,1,18,Snowy,Light Traffic,Highway,Evening,83.1380323646061
96,2023-09-05,37.655508164762786,27,51,1099,10,7,8,13,Partly Cloudy,Moderate Traffic,Urban Road,Afternoon,142.0
97,2023-09-05,71.34155683795257,30,31,1061,22,50,7,23,Snowy,Light Traffic,Rural Road,Afternoon,71.34155683795257
98,2023-09-05,61.641750422976344,11,27,938,1,26,10,27,Snowy,Heavy Traffic,Rural Road,Afternoon,61.641750422976344
10,2023-09-06,45.34323600872873,25,45,930,20,49,2,21,Partly Cloudy,Heavy Traffic,Rural Road,Morning,45.34323600872873
11,2023-09-06,73.27235623823078,11,98,1041,15,33,6,12,Snowy,Heavy Traffic,Highway,Night,73.27235623823078
12,2023-09-06,66.20823880416916,26,85,1038,15,11,0,11,Partly Cloudy,Light Traffic,Urban Road,Morning,66.20823880416916
13,2023-09-06,52.26567913472469,12,36,1082,13,43,3,11,Sunny,Heavy Traffic,Urban Road,Afternoon,52.26567913472469
14,2023-09-06,68.34842151382318,29,78,908,16,1,0,16,Sunny,Moderate Traffic,Highway,Afternoon,68.34842151382318
15,2023-09-06,59.17839085888315,14,80,1005,23,43,5,13,Rainy,Heavy Traffic,Highway,Morning,59.17839085888315
16,2023-09-06,93.39001764826511,10,93,1058,21,50,3,26,Rainy,Light Traffic,Rural Road,Night,93.39001764826511
17,2023-09-06,41.57896600049583,25,49,1015,19,20,5,29,Snowy,Light Traffic,Urban Road,Afternoon,41.57896600049583
18,2023-09-06,49.607240323544495,17,88,917,21,48,2,22,Cloudy,Heavy Traffic,Rural Road,Afternoon,49.607240323544495
19,2023-09-06,41.48873841835641,6,79,916,12,20,6,13,Partly Cloudy,Heavy Traffic,Highway,Afternoon,
20,2023-09-06,80.85418693855671,19,34,1053,11,48,9,24,Sunny,Moderate Traffic,Urban Road,Night,80.85418693855671
21,2023-09-06,74.46986857986968,29,98,919,27,39,10,16,Rainy,Light Traffic,Rural Road,Evening,74.46986857986968
22,2023-09-06,45.36383854228185,12,96,1030,26,5,3,24,Rainy,Heavy Traffic,Rural Road,Morning,45.36383854228185
23,2023-09-06,70.06462729438904,18,83,1049,6,20,9,28,Rainy,Heavy Traffic,Urban Road,Afternoon,70.06462729438904
24,2023-09-06,72.87383903879154,20,32,1065,10,7,2,28,Partly Cloudy,Moderate Traffic,Urban Road,Evening,72.87383903879154
25,2023-09-06,32.507188368767046,5,65,954,15,27,3,10,Snowy,Light Traffic,Rural Road,Night,32.507188368767046
26,2023-09-06,29.00561759531774,28,65,1010,1,2,7,29,Snowy,Heavy Traffic,Rural Road,Morning,29.00561759531774
27,2023-09-06,51.09691505442298,18,54,979,4,28,8,19,Partly Cloudy,Heavy Traffic,Highway,Night,51.09691505442298
28,2023-09-06,65.85498971941863,8,69,1099,5,43,2,23,Sunny,Moderate Traffic,Rural Road,Night,65.85498971941863
29,2023-09-06,74.80345077211483,28,72,1078,15,40,0,10,Sunny,Moderate Traffic,Urban Road,Night,74.80345077211483
30,2023-09-06,44.943395975184316,5,57,1058,29,18,5,25,Snowy,Heavy Traffic,Rural Road,Morning,44.943395975184316
31,2023-09-06,56.73050550037808,5,39,1024,23,4,8,29,Rainy,Moderate Traffic,Urban Road,Evening,56.73050550037808
32,2023-09-06,74.93637872341955,20,56,1086,20,7,7,19,Partly Cloudy,Heavy Traffic,Highway,Afternoon,74.93637872341955
33,2023-09-06,73.55977866774093,5,62,920,22,19,1,14,Rainy,Moderate Traffic,Rural Road,Afternoon,73.55977866774093
34,2023-09-06,27.214839530255478,12,49,1089,27,49,5,29,Cloudy,Light Traffic,Highway,Evening,27.214839530255478
35,2023-09-06,46.26161898164939,19,59,1068,22,35,2,13,Cloudy,Heavy Traffic,Highway,Night,46.26161898164939
36,2023-09-06,42.307054526121,20,26,1001,16,48,7,27,Snowy,Moderate Traffic,Highway,Morning,42.307054526121
37,2023-09-06,71.56972572963123,17,10,1090,3,16,4,14,Rainy,Moderate Traffic,Rural Road,Evening,71.56972572963123
38,2023-09-06,52.463192961259324,6,96,998,8,39,4,19,Snowy,Light Traffic,Rural Road,Morning,52.463192961259324
39,2023-09-06,58.87419247725694,13,26,965,25,26,7,23,Rainy,Moderate Traffic,Highway,Afternoon,58.87419247725694
40,2023-09-06,48.88174704254286,13,75,1010,8,4,6,10,Sunny,Heavy Traffic,Highway,Morning,48.88174704254286
41,2023-09-06,53.79628151968497,25,90,913,14,42,2,10,Snowy,Light Traffic,Rural Road,Afternoon,53.79628151968497
42,2023-09-06,31.722847781386676,10,11,940,7,35,8,17,Snowy,Light Traffic,Urban Road,Night,31.722847781386676
43,2023-09-06,73.7465693227099,19,46,1093,20,6,3,20,Rainy,Heavy Traffic,Urban Road,Evening,73.7465693227099
44,2023-09-06,65.67750553374083,14,86,1051,24,10,2,15,Partly Cloudy,Moderate Traffic,Urban Road,Morning,65.67750553374083
45,2023-09-06,34.67545991903489,20,22,956,3,30,8,27,Cloudy,Heavy Traffic,Urban Road,Afternoon,34.67545991903489
46,2023-09-06,66.89739582928117,14,37,989,24,11,10,27,Snowy,Light Traffic,Highway,Night,66.89739582928117
47,2023-09-06,55.31330192137919,27,52,970,1,46,4,26,Snowy,Moderate Traffic,Rural Road,Morning,55.31330192137919
48,2023-09-06,38.33860130768847,7,28,952,15,46,3,20,Rainy,Light Traffic,Rural Road,Afternoon,38.33860130768847
49,2023-09-06,77.29880878370807,12,17,1046,19,23,0,11,Cloudy,Moderate Traffic,Highway,Afternoon,77.29880878370807
50,2023-09-06,66.82009985272154,22,18,958,30,48,3,15,Partly Cloudy,Heavy Traffic,Rural Road,Afternoon,66.82009985272154
51,2023-09-06,63.84969223830212,19,35,1077,3,42,5,24,Partly Cloudy,Light Traffic,Rural Road,Afternoon,63.84969223830212
52,2023-09-06,29.680212789364194,7,86,981,27,47,6,12,Cloudy,Light Traffic,Urban Road,Morning,29.680212789364194
53,2023-09-06,67.87007029373042,29,48,1053,19,27,1,30,Partly Cloudy,Moderate Traffic,Highway,Night,67.87007029373042
54,2023-09-06,31.978778631889657,17,99,1086,8,42,3,14,Sunny,Moderate Traffic,Rural Road,Evening,31.978778631889657
55,2023-09-06,40.07234213313489,14,40,964,3,1,0,21,Rainy,Moderate Traffic,Rural Road,Night,40.07234213313489
56,2023-09-06,35.57195521302844,16,47,946,10,22,6,15,Cloudy,Light Traffic,Highway,Afternoon,35.57195521302844
57,2023-09-06,44.325535383367054,21,84,924,12,17,10,10,Cloudy,Moderate Traffic,Highway,Night,44.325535383367054
58,2023-09-06,57.368415406125834,15,50,1085,25,2,5,24,Cloudy,Heavy Traffic,Highway,Morning,57.368415406125834
59,2023-09-06,39.06468153950404,26,6,918,9,13,8,10,Partly Cloudy,Heavy Traffic,Rural Road,Morning,39.06468153950404
60,2023-09-06,56.63927741224962,6,32,921,7,28,8,30,Partly Cloudy,Light Traffic,Urban Road,Morning,56.63927741224962
61,2023-09-06,68.9661574227462,21,71,972,13,26,4,22,Partly Cloudy,Light Traffic,Rural Road,Afternoon,68.9661574227462
62,2023-09-06,82.47807697921861,30,57,1093,21,20,4,18,Partly Cloudy,Moderate Traffic,Rural Road,Night,82.47807697921861
63,2023-09-06,36.51633833023869,22,35,1091,2,36,6,15,Snowy,Light Traffic,Highway,Evening,36.51633833023869
64,2023-09-06,25.27115526785993,6,9,1044,24,17,4,24,Rainy,Heavy Traffic,Rural Road,Night,25.27115526785993
65,2023-09-06,30.88414861762477,9,90,1092,0,36,6,19,Snowy,Light Traffic,Highway,Evening,30.88414861762477
66,2023-09-06,44.502470290651345,17,21,924,21,18,6,16,Sunny,Moderate Traffic,Rural Road,Afternoon,44.502470290651345
67,2023-09-06,90.0435854273749,30,44,1081,16,21,1,16,Snowy,Moderate Traffic,Urban Road,Afternoon,90.0435854273749
68,2023-09-06,52.6155149485968,22,53,1075,15,48,6,29,Partly Cloudy,Light Traffic,Rural Road,Afternoon,52.6155149485968
69,2023-09-06,39.78615973447912,19,100,980,16,41,4,18,Sunny,Light Traffic,Rural Road,Night,39.78615973447912
70,2023-09-06,55.242862443857746,7,43,916,28,22,5,17,Cloudy,Light Traffic,Urban Road,Morning,
71,2023-09-06,49.86178039421916,9,5,1073,29,47,1,30,Partly Cloudy,Light Traffic,Highway,Afternoon,49.86178039421916
72,2023-09-06,51.06930827215713,27,15,1037,21,9,9,22,Rainy,Light Traffic,Urban Road,Afternoon,51.06930827215713
73,2023-09-06,41.25587104620113,7,84,1032,26,26,7,22,Snowy,Light Traffic,Urban Road,Night,41.25587104620113
74,2023-09-06,82.57901388197544,5,21,1033,15,31,3,26,Cloudy,Light Traffic,Urban Road,Night,82.57901388197544
75,2023-09-06,85.11001140972294,5,68,928,8,37,4,28,Partly Cloudy,Light Traffic,Rural Road,Morning,85.11001140972294
76,2023-09-06,76.36594607892816,28,58,963,17,24,2,26,Cloudy,Heavy Traffic,Highway,Morning,76.36594607892816
77,2023-09-06,46.8716215805733,8,70,1082,11,34,6,15,Sunny,Heavy Traffic,Urban Road,Afternoon,46.8716215805733
78,2023-09-06,29.714248796541195,15,46,1031,22,30,10,13,Partly Cloudy,Light Traffic,Urban Road,Morning,29.714248796541195
79,2023-09-06,63.35081302403279,22,86,1070,1,32,6,11,Snowy,Heavy Traffic,Urban Road,Afternoon,63.35081302403279
80,2023-09-06,66.290331687947,20,22,998,11,20,4,16,Rainy,Light Traffic,Urban Road,Night,66.290331687947
81,2023-09-06,54.93475539288277,23,49,1074,27,32,6,28,Cloudy,Heavy Traffic,Highway,Evening,54.93475539288277
82,2023-09-06,69.80906225722951,21,69,1035,3,23,3,14,Sunny,Moderate Traffic,Rural Road,Evening,69.80906225722951
83,2023-09-06,64.37127397510919,28,0,1053,28,26,10,28,Snowy,Light Traffic,Highway,Evening,64.37127397510919
84,2023-09-06,40.53216564662275,5,66,1025,8,19,4,12,Sunny,Light Traffic,Urban Road,Evening,40.53216564662275
85,2023-09-06,47.16902126287941,25,28,1052,18,35,0,22,Snowy,Moderate Traffic,Highway,Afternoon,47.16902126287941
86,2023-09-06,25.647306656025858,7,39,965,22,25,9,23,Rainy,Light Traffic,Highway,Night,25.647306656025858
87,2023-09-06,73.02004415122832,7,1,935,25,1,1,22,Rainy,Heavy Traffic,Highway,Night,73.02004415122832
88,2023-09-06,60.99947447426965,13,85,1095,24,25,9,27,Sunny,Moderate Traffic,Urban Road,Afternoon,198.0
89,2023-09-06,38.27730740675542,29,15,986,23,35,6,25,Cloudy,Light Traffic,Highway,Morning,38.27730740675542
90,2023-09-06,44.92375492551624,28,17,916,21,48,9,13,Partly Cloudy,Light Traffic,Rural Road,Afternoon,44.92375492551624
91,2023-09-06,31.19394911521444,6,55,943,3,40,6,20,Partly Cloudy,Moderate Traffic,Rural Road,Morning,31.19394911521444
92,2023-09-06,62.32442020569307,14,54,1090,22,25,3,10,Partly Cloudy,Moderate Traffic,Urban Road,Afternoon,62.32442020569307
93,2023-09-06,85.8569108306806,10,2,1000,4,19,8,23,Cloudy,Moderate Traffic,Urban Road,Night,85.8569108306806
94,2023-09-06,27.20012490007528,26,68,953,5,35,9,24,Sunny,Moderate Traffic,Highway,Evening,27.20012490007528
95,2023-09-06,26.461902845529547,14,52,1071,25,32,8,16,Snowy,Light Traffic,Rural Road,Morning,26.461902845529547
96,2023-09-06,68.83276026136241,22,10,1020,29,27,6,28,Partly Cloudy,Moderate Traffic,Rural Road,Night,68.83276026136241
97,2023-09-06,88.89483415691673,14,81,956,12,18,0,17,Partly Cloudy,Moderate Traffic,Highway,Evening,88.89483415691673
98,2023-09-06,67.21270066557344,8,43,1067,16,6,1,11,Partly Cloudy,Heavy Traffic,Urban Road,Night,67.21270066557344
10,2023-09-07,37.15597424308655,27,69,974,2,29,5,22,Cloudy,Moderate Traffic,Urban Road,Afternoon,
11,2023-09-07,59.745946128137454,19,78,1100,0,38,10,19,Partly Cloudy,Heavy Traffic,Highway,Afternoon,59.745946128137454
12,2023-09-07,53.0181334860383,12,75,989,13,5,3,29,Partly Cloudy,Heavy Traffic,Highway,Night,53.0181334860383
13,2023-09-07,57.079264608686785,19,90,1018,6,20,1,23,Rainy,Moderate Traffic,Highway,Afternoon,57.079264608686785
14,2023-09-07,71.27125931964595,11,3,1043,20,41,1,28,Partly Cloudy,Heavy Traffic,Highway,Evening,71.27125931964595
15,2023-09-07,46.17029950484386,7,84,1021,17,11,0,30,Sunny,Moderate Traffic,Rural Road,Afternoon,46.17029950484386
16,2023-09-07,47.33333680445797,28,82,1041,22,29,7,13,Rainy,Moderate Traffic,Urban Road,Evening,47.33333680445797
17,2023-09-07,72.46610533348894,25,22,928,11,37,4,27,Partly Cloudy,Moderate Traffic,Urban Road,Morning,72.46610533348894
18,2023-09-07,55.231329415806286,18,95,940,9,0,3,25,Sunny,Heavy Traffic,Urban Road,Afternoon,55.231329415806286
19,2023-09-07,55.23147258666424,13,31,1063,23,47,10,18,Sunny,Light Traffic,Urban Road,Afternoon,55.23147258666424
20,2023-09-07,34.48773385798791,17,6,960,26,17,9,19,Partly Cloudy,Light Traffic,Highway,Afternoon,34.48773385798791
21,2023-09-07,70.73507754822216,29,3,1100,11,3,9,25,Sunny,Heavy Traffic,Urban Road,Afternoon,70.73507754822216
22,2023-09-07,51.69077940140032,12,91,960,8,20,9,25,Cloudy,Moderate Traffic,Highway,Morning,51.69077940140032
23,2023-09-07,51.72862435928709,10,0,926,6,47,1,13,Sunny,Heavy Traffic,Rural Road,Night,51.72862435928709
24,2023-09-07,34.42913095536731,20,82,1078,18,32,5,11,Partly Cloudy,Moderate Traffic,Rural Road,Evening,34.42913095536731
25,2023-09-07,80.06938676681837,20,88,1043,13,21,7,27,Sunny,Light Traffic,Rural Road,Night,80.06938676681837
26,2023-09-07,70.27230879617333,15,1,1075,27,45,0,27,Partly Cloudy,Heavy Traffic,Urban Road,Night,70.27230879617333
27,2023-09-07,69.58829467845008,25,17,955,4,42,4,23,Partly Cloudy,Heavy Traffic,Urban Road,Morning,69.58829467845008
28,2023-09-07,38.38038747882677,23,21,1059,13,5,4,18,Sunny,Heavy Traffic,Highway,Morning,38.38038747882677
29,2023-09-07,55.553650656818,23,71,991,22,34,6,15,Cloudy,Moderate Traffic,Highway,Evening,55.553650656818
30,2023-09-07,51.76299189126544,20,44,1075,24,2,4,13,Rainy,Moderate Traffic,Urban Road,Night,51.76299189126544
31,2023-09-07,64.83134326667096,14,98,950,0,32,4,28,Cloudy,Light Traffic,Highway,Morning,64.83134326667096
32,2023-09-07,61.35469367775178,15,1,955,8,19,2,13,Partly Cloudy,Light Traffic,Urban Road,Evening,61.35469367775178
33,2023-09-07,58.93448965072194,15,77,1071,17,44,9,13,Partly Cloudy,Moderate Traffic,Rural Road,Afternoon,58.93448965072194
34,2023-09-07,48.87913434014857,13,11,971,23,9,9,14,Snowy,Moderate Traffic,Rural Road,Afternoon,48.87913434014857
35,2023-09-07,104.51809810667945,18,39,979,27,5,6,24,Rainy,Heavy Traffic,Rural Road,Evening,104.51809810667945
36,2023-09-07,42.37951975232246,5,85,923,12,1,5,29,Cloudy,Light Traffic,Urban Road,Evening,42.37951975232246
37,2023-09-07,31.241205733144692,17,95,939,7,44,4,18,Sunny,Light Traffic,Rural Road,Afternoon,31.241205733144692
38,2023-09-07,44.03912399249692,8,1,968,19,7,9,13,Cloudy,Light Traffic,Rural Road,Morning,44.03912399249692
39,2023-09-07,66.4788664249883,19,59,1089,22,27,6,16,Snowy,Heavy Traffic,Highway,Morning,66.4788664249883
40,2023-09-07,42.96627379214596,20,29,1033,28,21,4,23,Cloudy,Moderate Traffic,Urban Road,Evening,42.96627379214596
41,2023-09-07,66.03074007277704,5,84,967,27,12,10,27,Partly Cloudy,Heavy Traffic,Rural Road,Evening,66.03074007277704
42,2023-09-07,52.09030347014333,17,78,1001,29,49,4,18,Cloudy,Heavy Traffic,Urban Road,Morning,52.09030347014333
43,2023-09-07,51.99544626160656,25,74,1097,11,35,6,12,Cloudy,Light Traffic,Rural Road,Afternoon,51.99544626160656
44,2023-09-07,60.289116728386425,7,75,963,9,24,8,22,Cloudy,Moderate Traffic,Highway,Morning,
45,2023-09-07,42.306415060749636,15,65,962,25,6,7,27,Snowy,Light Traffic,Rural Road,Evening,42.306415060749636
46,2023-09-07,47.042441206179646,23,17,971,21,41,8,22,Partly Cloudy,Heavy Traffic,Rural Road,Evening,47.042441206179646
47,2023-09-07,62.0589942925774,7,71,1061,28,2,4,18,Cloudy,Moderate Traffic,Highway,Afternoon,62.0589942925774
48,2023-09-07,66.95715461758806,12,87,1049,19,48,0,17,Cloudy,Heavy Traffic,Highway,Evening,66.95715461758806
49,2023-09-07,63.25705700414982,28,13,1082,28,43,4,14,Cloudy,Heavy Traffic,Highway,Afternoon,63.25705700414982
50,2023-09-07,48.049842531684114,25,43,936,6,23,0,25,Rainy,Moderate Traffic,Highway,Afternoon,48.049842531684114
