Date,Name,Nitrat level,Total Revenue,Environmental Certifications,Complaints or Violations,Environmental Expenditures,Research and Development,Government Subsidies/Incentives,Number of Employees,Temp. higher than average,Product Line,Community Engagement Level,Supplier Diversity,Nitrat level2
2023-09-13,Bradley LLC,134.33534965792845,185841110.15,Green Business,1,413986.38,29987.07,467727.95,5990,Yes,Aerospace,Low,Not Diverse,134.33534965792845
2023-09-13,Brown-Castillo,292.98762803267886,531704955.22,Green Business,2,973025.84,26649.04,520432.41,8175,No,Consumer Goods,High,Not Diverse,292.98762803267886
2023-09-13,"Pearson, Turner and Patterson",156.24167747507,754322153.54,Green Business,10,701069.21,24874.0,875717.44,3196,Yes,Pharmaceuticals,Low,Not Diverse,156.24167747507
2023-09-13,Houston PLC,259.7025258515824,471800766.25,LEED,6,430445.89,93441.16,58323.05,3760,Yes,Consumer Goods,Low,Not Diverse,259.7025258515824
2023-09-13,Brown-Romero,210.31673424862157,15045453.79,ISO 14001,1,728331.46,52747.67,960736.81,1955,No,Aerospace,Low,Diverse,210.31673424862157
2023-09-13,Taylor-Spencer,110.45571137423072,57377202.33,LEED,6,137930.82,53491.01,417870.4,9351,No,Automotive,High,Diverse,110.45571137423072
2023-09-13,Murphy-Campbell,107.53723965103607,95491094.98,LEED,8,898991.74,35784.13,641474.38,2999,Yes,Pharmaceuticals,Medium,Not Diverse,107.53723965103607
2023-09-13,Clay-Campbell,195.456567922354,604403337.99,ISO 14001,6,970006.64,6762.19,367476.68,2724,Yes,Electronics,Medium,Not Diverse,195.456567922354
2023-09-14,Johnson-Young,273.9210067307812,554311593.68,ISO 14001,9,828348.36,41656.64,47564.16,3417,Yes,Consumer Goods,Medium,Not Diverse,273.9210067307812
2023-09-14,Jackson-Davila,175.5858385569901,800986015.79,LEED,8,349935.58,41064.23,509602.23,2849,No,Electronics,Low,Diverse,175.5858385569901
2023-09-14,Nelson Group,263.946668173293,205681307.92,ISO 14001,10,170826.56,29605.75,267228.44,9941,No,Consumer Goods,Medium,Diverse,263.946668173293
2023-09-14,Patterson Inc,282.30074989349833,82704677.37,LEED,0,206214.44,8799.27,315086.78,5801,No,Aerospace,High,Diverse,282.30074989349833
2023-09-14,Fernandez-Wallace,266.8977037518879,117938330.39,ISO 14001,1,948969.36,8789.01,681278.62,2943,No,Consumer Goods,High,Diverse,390.0
2023-09-14,Campbell LLC,219.6313510248576,783719349.13,LEED,8,486227.77,78006.05,661539.01,5011,Yes,Automotive,High,Not Diverse,219.6313510248576
2023-09-14,"Collier, Macdonald and Gibson",157.09475866525494,248322459.55,ISO 14001,7,426950.9,33362.44,137969.08,1152,No,Electronics,Low,Diverse,157.09475866525494
2023-09-14,"Chang, Martinez and Shea",164.7803450485535,714150966.34,ISO 14001,2,443592.07,93716.55,183136.33,9498,Yes,Electronics,Low,Not Diverse,164.7803450485535
2023-09-14,Moore-Leonard,224.9667256962431,206580308.7,LEED,9,201104.12,55036.92,331011.93,7309,Yes,Automotive,Medium,Diverse,224.9667256962431
2023-09-14,Holt-Davis,374.53033747931244,928371514.25,LEED,4,854424.12,88381.77,467407.94,9167,Yes,Aerospace,High,Diverse,374.53033747931244
2023-09-14,Bruce Ltd,219.60935660435615,13445827.72,Green Business,8,28953.58,4262.57,411797.14,9835,No,Automotive,Medium,Diverse,219.60935660435615
2023-09-14,"Montoya, Jackson and Crane",304.4863244396773,608920023.27,ISO 14001,5,122980.06,86247.52,432760.65,2462,No,Aerospace,Low,Not Diverse,304.4863244396773
2023-09-14,Horton-Rodriguez,285.0099180884684,800043294.13,LEED,8,327869.77,17059.2,364466.92,7318,Yes,Pharmaceuticals,Medium,Diverse,285.0099180884684
2023-09-14,Howard PLC,223.0011137670079,430206557.0,ISO 14001,9,197960.76,21224.72,420209.78,7434,Yes,Electronics,Medium,Diverse,223.0011137670079
2023-09-14,"White, Daniel and Mack",224.49724241510742,526359277.54,Green Business,0,607357.76,74209.89,862391.0,9630,Yes,Aerospace,Medium,Not Diverse,224.49724241510742
2023-09-14,"Smith, Vargas and Rose",327.871102182635,849678471.32,ISO 14001,2,362946.16,27149.36,919274.27,1292,No,Consumer Goods,High,Not Diverse,327.871102182635
2023-09-14,"Phelps, Romero and Thompson",348.8027778153851,110153067.93,ISO 14001,4,429758.44,16785.89,204038.57,9207,No,Aerospace,Low,Diverse,348.8027778153851
2023-09-14,Jenkins Group,213.79952073781885,967379908.45,LEED,3,287042.53,15557.79,834513.03,7748,Yes,Automotive,Low,Not Diverse,213.79952073781885
2023-09-14,Johnson-Knox,257.5812791164711,798525403.79,LEED,4,323770.67,64876.57,524088.35,886,Yes,Consumer Goods,High,Not Diverse,257.5812791164711
2023-09-14,"Baker, Burns and Lara",269.7166735663653,536743085.41,LEED,8,194091.43,4676.69,921885.65,9748,Yes,Automotive,Medium,Diverse,269.7166735663653
2023-09-14,"Guerra, Pierce and Phillips",101.58635829537315,869687195.24,Green Business,4,910175.62,25139.58,986624.4,4559,Yes,Electronics,Low,Not Diverse,101.58635829537315
2023-09-14,"Bradley, Orr and Underwood",192.39924008973287,213498664.6,Green Business,3,857359.64,45027.33,773045.57,6738,No,Automotive,Medium,Diverse,192.39924008973287
2023-09-14,Wright Inc,187.70089603625308,456929188.39,LEED,5,560499.05,96347.91,784183.52,8027,No,Aerospace,High,Diverse,187.70089603625308
2023-09-14,Blevins-Baker,233.7127412459628,869666035.85,LEED,2,422587.04,96906.44,965794.74,5132,No,Aerospace,High,Not Diverse,233.7127412459628
2023-09-14,"Byrd, Cannon and Estrada",312.4508982167319,967689459.39,LEED,10,83194.65,22957.6,718236.66,4441,No,Aerospace,High,Diverse,312.4508982167319
2023-09-14,Myers-Brown,226.29556874514853,513320664.23,ISO 14001,3,634445.59,88336.3,799650.54,8588,Yes,Automotive,High,Not Diverse,226.29556874514853
2023-09-14,Sherman Inc,252.02433229378596,970877010.9,LEED,5,921847.76,22604.17,237711.54,9042,No,Automotive,High,Not Diverse,252.02433229378596
2023-09-14,Dean-Dixon,221.90262674261425,292293922.61,ISO 14001,4,174210.74,56807.69,272168.71,3039,Yes,Automotive,Low,Diverse,221.90262674261425
2023-09-14,"Harris, Smith and Walter",148.25711806577368,73937136.43,Green Business,5,632466.18,88289.58,261180.02,3424,Yes,Aerospace,High,Diverse,148.25711806577368
2023-09-14,Wilson-King,99.59833888484009,935566262.38,Green Business,3,132479.4,86876.43,987342.47,9985,Yes,Automotive,Medium,Diverse,99.59833888484009
2023-09-14,"Gay, Bullock and Watson",334.3023328567446,331287084.69,ISO 14001,1,621607.73,81924.95,963575.75,9795,No,Aerospace,Low,Not Diverse,334.3023328567446
2023-09-14,Sweeney Group,246.2889895389215,408996664.12,ISO 14001,4,749077.39,98658.82,559285.9,5462,No,Automotive,High,Diverse,246.2889895389215
2023-09-14,English-Cordova,147.34404696525073,566257950.15,ISO 14001,0,30329.33,38440.1,581990.47,4169,No,Consumer Goods,Medium,Diverse,147.34404696525073
2023-09-14,Thomas Ltd,138.9121754749733,427381257.46,ISO 14001,8,31249.32,61049.87,156457.2,8958,Yes,Aerospace,Low,Not Diverse,138.9121754749733
2023-09-14,"Small, Thompson and Lawson",318.83545907374616,854284576.85,LEED,1,493046.97,78049.57,89992.09,147,No,Automotive,Medium,Diverse,318.83545907374616
2023-09-14,"Lynch, Weber and Powers",183.57743567586428,333746370.54,LEED,9,920301.11,82292.67,969477.3,9615,Yes,Aerospace,Low,Not Diverse,183.57743567586428
2023-09-14,Cummings-Morales,103.93033197081627,892379250.93,ISO 14001,6,846777.62,82938.96,577749.6,5477,No,Pharmaceuticals,Low,Diverse,103.93033197081627
2023-09-14,Weaver PLC,252.461373531584,130956887.78,LEED,2,46636.76,13794.94,233888.92,3336,No,Pharmaceuticals,Low,Not Diverse,252.461373531584
2023-09-14,Hess and Sons,103.77583500911743,482255612.16,LEED,3,171423.39,21593.41,934581.32,3828,No,Pharmaceuticals,Low,Not Diverse,103.77583500911743
2023-09-14,Rogers Ltd,309.48042361961177,145950915.46,ISO 14001,6,721363.38,68251.59,167739.22,5053,Yes,Aerospace,Low,Not Diverse,309.48042361961177
2023-09-14,"Martinez, Torres and Stafford",200.53619679873435,959182810.69,ISO 14001,8,259458.65,42484.3,35266.16,2786,Yes,Pharmaceuticals,High,Not Diverse,200.53619679873435
2023-09-14,"Perez, Kelly and Ross",138.27341539133317,756676941.47,LEED,2,675062.72,99554.49,365628.52,5886,Yes,Electronics,High,Diverse,138.27341539133317
2023-09-14,Mcguire and Sons,278.23541803047107,455298821.55,ISO 14001,5,388548.34,75681.66,118676.77,1940,No,Aerospace,Medium,Diverse,278.23541803047107
2023-09-14,Cole-Smith,98.66588677281592,604701797.93,Green Business,2,955869.76,98248.6,73927.78,9151,No,Electronics,High,Not Diverse,98.66588677281592
2023-09-14,"Wright, Gill and Harris",189.03064270555313,465934990.89,ISO 14001,5,276202.88,17751.06,925457.67,1103,No,Consumer Goods,Medium,Not Diverse,189.03064270555313
2023-09-14,Moss PLC,230.43607861609968,220153073.31,Green Business,10,70255.13,46259.49,153064.76,3871,Yes,Electronics,Medium,Not Diverse,230.43607861609968
2023-09-14,Thomas and Sons,260.83583507873794,404032462.06,LEED,8,55615.61,55925.78,194849.61,3869,Yes,Consumer Goods,High,Not Diverse,260.83583507873794
2023-09-14,"Holmes, Hall and Holland",292.3229808125364,991555413.78,Green Business,4,799217.06,63278.21,148913.65,5395,Yes,Consumer Goods,High,Not Diverse,292.3229808125364
2023-09-14,Kelley Group,186.10367504478242,133591033.46,ISO 14001,1,567256.6,13304.56,485764.03,9201,Yes,Consumer Goods,Low,Not Diverse,186.10367504478242
2023-09-14,"Goodwin, Smith and Sims",335.3983039259042,4397764.19,LEED,10,298562.37,68915.91,410151.67,5638,No,Automotive,Medium,Diverse,335.3983039259042
2023-09-14,Graham-Garcia,318.638183869415,280711314.08,LEED,6,635030.72,82990.28,210090.15,8386,No,Electronics,High,Not Diverse,318.638183869415
2023-09-14,"Summers, Hayes and Schultz",156.65707771562325,703395594.18,LEED,7,694982.96,39577.54,19437.43,1596,No,Pharmaceuticals,Low,Not Diverse,221.0
2023-09-14,Harrell Ltd,331.45707198850465,75782008.89,ISO 14001,0,16332.23,66070.39,431472.87,2689,No,Consumer Goods,Low,Diverse,331.45707198850465
2023-09-14,Campbell-Durham,217.46051908911292,934399199.52,Green Business,0,649762.12,28551.9,493475.04,5781,No,Consumer Goods,High,Not Diverse,217.46051908911292
2023-09-14,Pennington-Garcia,98.10299064472306,991871884.65,LEED,9,693802.43,88839.32,980956.92,4353,Yes,Consumer Goods,Medium,Diverse,98.10299064472306
2023-09-14,Solis LLC,178.92286763559932,699225370.86,Green Business,2,348941.2,16053.43,22769.43,8438,Yes,Automotive,Medium,Not Diverse,178.92286763559932
2023-09-14,Flores-Weber,312.6717390815202,661942804.89,ISO 14001,8,197381.3,97827.39,883597.27,1850,No,Consumer Goods,Low,Not Diverse,312.6717390815202
2023-09-14,Haynes Group,99.08085697785438,266449752.44,ISO 14001,1,533779.41,19204.54,514860.51,5741,No,Pharmaceuticals,Low,Not Diverse,99.08085697785438
2023-09-14,"Gonzalez, Perry and Diaz",96.85964700480746,998892510.92,ISO 14001,4,942041.01,26878.77,821235.92,8301,Yes,Pharmaceuticals,High,Diverse,96.85964700480746
2023-09-14,"Miller, Matthews and Williams",140.7228480283264,168462188.65,Green Business,1,149462.16,85518.79,301780.43,2390,No,Aerospace,Low,Diverse,140.7228480283264
2023-09-14,Black-Decker,314.2500512834823,813969375.05,ISO 14001,1,604615.82,34171.77,664569.31,3064,No,Aerospace,High,Not Diverse,314.2500512834823
2023-09-14,"Maynard, Miller and Hansen",174.7788325374099,153017937.52,LEED,10,185660.24,61114.8,210144.15,1598,Yes,Electronics,Low,Not Diverse,174.7788325374099
2023-09-14,"Porter, Bennett and Kidd",165.47554973047988,170974957.49,ISO 14001,3,634179.07,12623.7,138706.51,2294,No,Automotive,Medium,Not Diverse,165.47554973047988
2023-09-14,"Oliver, Aguilar and Santiago",105.63570372115304,482745653.18,Green Business,5,304766.15,61777.46,489678.12,2920,No,Consumer Goods,High,Not Diverse,105.63570372115304
2023-09-14,Hess and Sons,101.68365554474141,690071092.71,ISO 14001,1,810354.66,55697.83,755930.19,7226,Yes,Electronics,High,Diverse,101.68365554474141
2023-09-14,Stanley and Sons,106.2510006026646,260081103.49,ISO 14001,5,571227.64,72242.51,404524.5,1484,Yes,Aerospace,Low,Diverse,106.2510006026646
2023-09-14,"Chen, Hart and Jones",189.06221351487784,937696019.34,LEED,1,403209.65,25753.93,610054.39,4958,Yes,Aerospace,High,Not Diverse,189.06221351487784
2023-09-14,"Fleming, Hebert and Miller",243.76440469362467,983903668.2,ISO 14001,2,73608.34,91063.46,87936.27,8049,Yes,Consumer Goods,Low,Diverse,243.76440469362467
2023-09-14,Moore-White,103.38840067903456,35645642.8,Green Business,9,983718.08,95858.56,269974.7,1502,No,Automotive,Low,Not Diverse,103.38840067903456
2023-09-14,"Miller, Lowe and Smith",98.11203772798794,69230333.46,ISO 14001,2,51814.65,83646.71,37666.05,2851,No,Automotive,Medium,Not Diverse,98.11203772798794
2023-09-14,"Whitaker, Castillo and Ortiz",100.70482374036283,899649981.4,ISO 14001,4,492762.25,58197.34,575244.89,7509,Yes,Electronics,Medium,Diverse,100.70482374036283
2023-09-14,Schmitt-Obrien,96.98914365823994,628241827.19,LEED,6,296430.15,13524.17,458729.16,20,No,Consumer Goods,Medium,Not Diverse,204.0
2023-09-14,Hensley PLC,155.76282914669025,493437847.63,LEED,0,332139.86,25726.36,217434.16,4819,Yes,Pharmaceuticals,Low,Diverse,155.76282914669025
2023-09-14,Mahoney-Young,239.04410589910913,829514513.4,LEED,1,972106.6,58462.89,988627.55,9397,No,Aerospace,Low,Not Diverse,239.04410589910913
2023-09-14,Howard and Sons,266.3189769603392,511729377.51,LEED,3,66783.31,46131.17,15597.3,4533,No,Electronics,Medium,Diverse,266.3189769603392
2023-09-14,"Cox, Hudson and Garcia",262.26145733217413,616324862.79,LEED,2,560272.34,5627.99,634974.09,6296,No,Automotive,Medium,Not Diverse,262.26145733217413
2023-09-14,Fox-Tyler,261.7912698029058,941856593.47,LEED,9,887678.82,56186.84,999987.95,5400,No,Pharmaceuticals,Low,Not Diverse,261.7912698029058
2023-09-14,Wood-Cole,236.26279599241116,172532689.42,Green Business,10,326554.7,16326.67,86237.14,617,No,Consumer Goods,Low,Diverse,236.26279599241116
2023-09-14,Long PLC,97.67439666073571,100685193.92,LEED,2,155927.38,47433.99,463068.87,4944,No,Aerospace,Medium,Not Diverse,97.67439666073571
2023-09-14,"Miranda, Pennington and Compton",231.1294367119527,6954190.55,Green Business,2,405170.33,88835.17,759493.37,9473,No,Electronics,Low,Not Diverse,231.1294367119527
2023-09-14,Frye-Gutierrez,186.16845460056203,766109779.15,Green Business,5,31867.36,68932.28,798598.34,9021,No,Pharmaceuticals,Medium,Not Diverse,186.16845460056203
2023-09-14,Pruitt-Carter,250.0646550112882,150124927.87,Green Business,1,227057.55,37873.16,275880.67,8551,Yes,Pharmaceuticals,Medium,Not Diverse,250.0646550112882
2023-09-14,"Clay, King and Peterson",212.88938565213095,594584390.85,LEED,0,917345.21,54910.61,544744.18,9127,No,Electronics,High,Not Diverse,212.88938565213095
2023-09-14,Gray-Gonzalez,323.21221311337564,426260584.29,LEED,10,479182.39,2274.06,491909.13,1225,No,Pharmaceuticals,High,Not Diverse,323.21221311337564
2023-09-14,Thomas-Wheeler,101.64793164502747,399042834.74,LEED,2,370947.74,22350.61,186071.0,8059,Yes,Aerospace,Medium,Not Diverse,101.64793164502747
2023-09-14,Newton LLC,225.3374961963674,841501147.78,Green Business,5,405880.15,64129.59,245921.38,3992,Yes,Aerospace,Medium,Not Diverse,225.3374961963674
2023-09-14,"Mcdaniel, Brown and Cantu",243.47496859726087,815688668.5,Green Business,6,62811.65,66047.27,32277.65,8601,No,Electronics,Low,Not Diverse,243.47496859726087
2023-09-14,Hunter Group,249.92955538100964,737353196.38,ISO 14001,8,314665.94,21721.5,337316.41,4074,Yes,Consumer Goods,Medium,Not Diverse,249.92955538100964
2023-09-14,Gonzalez-Schultz,104.4110962718212,706569184.36,Green Business,7,605375.11,70669.24,969853.56,2585,No,Aerospace,High,Diverse,104.4110962718212
2023-09-14,Hawkins LLC,147.7138702098989,21536847.19,Green Business,0,535893.17,58383.71,101244.82,2448,No,Consumer Goods,Medium,Not Diverse,147.7138702098989
2023-09-14,Proctor Group,294.0336247607907,398299252.1,LEED,8,938577.45,66798.32,972726.69,565,Yes,Aerospace,High,Diverse,294.0336247607907
2023-09-14,Daniels-Bell,240.42551950224802,221625047.85,LEED,5,470428.62,85876.89,178154.72,8560,No,Consumer Goods,High,Diverse,240.42551950224802
2023-09-14,Harmon-Vance,101.39202895245474,44251636.52,Green Business,7,36102.44,37832.26,788694.51,3291,Yes,Automotive,High,Diverse,101.39202895245474
2023-09-14,Thompson-Rollins,279.0554873240272,998162612.77,LEED,1,893811.62,14543.44,162986.9,2598,Yes,Automotive,High,Not Diverse,279.0554873240272
2023-09-14,Simon-Wallace,169.72099462559763,363873293.34,ISO 14001,2,92090.74,58287.28,725162.26,6416,No,Aerospace,High,Not Diverse,169.72099462559763
2023-09-14,"Davis, Williams and Robinson",238.87956741184237,478166000.31,ISO 14001,7,57074.61,24505.6,895329.72,7902,Yes,Consumer Goods,Medium,Not Diverse,238.87956741184237
2023-09-14,Mills-Roy,104.00495621295721,870722868.69,Green Business,10,85886.68,50338.66,747731.56,5047,No,Pharmaceuticals,Medium,Not Diverse,104.00495621295721
2023-09-14,"Shaw, Cortez and Patel",340.9411656456316,470322684.27,Green Business,7,199048.69,43141.24,906718.25,1228,Yes,Consumer Goods,Low,Diverse,340.9411656456316
2023-09-14,Carr PLC,282.81320398710665,132461192.71,Green Business,6,735110.35,60842.61,970836.03,2103,Yes,Electronics,Low,Diverse,282.81320398710665
2023-09-14,"Herrera, Hughes and Duncan",223.96375285361768,309002182.97,LEED,2,686057.22,78190.04,211076.47,1722,No,Electronics,Low,Diverse,223.96375285361768
2023-09-14,"Marquez, Smith and Lopez",322.79512692307685,834600193.61,ISO 14001,1,423238.3,16291.26,17692.92,568,Yes,Automotive,Low,Not Diverse,322.79512692307685
2023-09-14,Chavez-Smith,222.57104725245858,156409960.74,Green Business,4,305065.22,44461.99,830495.38,9163,No,Consumer Goods,High,Diverse,222.57104725245858
2023-09-14,Hanson LLC,251.49139953776861,688837114.32,LEED,6,301563.44,32842.36,309014.42,3492,No,Consumer Goods,High,Not Diverse,251.49139953776861
2023-09-14,"Briggs, Cole and Salazar",225.9345643135817,238524285.0,LEED,7,262927.78,72109.27,21819.94,7572,No,Automotive,High,Not Diverse,225.9345643135817
2023-09-14,Jackson-Parks,186.56418023551137,979995416.83,LEED,4,215215.18,37934.66,506924.64,6188,No,Pharmaceuticals,High,Not Diverse,186.56418023551137
2023-09-14,Zamora Group,102.21969646288656,527367186.91,ISO 14001,10,372645.27,85693.91,178879.08,852,Yes,Aerospace,Medium,Not Diverse,102.21969646288656
2023-09-14,Figueroa-Walker,252.04999414918854,212027121.89,LEED,10,776830.94,77014.42,540496.14,8143,No,Consumer Goods,High,Not Diverse,252.04999414918854
2023-09-14,Flores-Holt,255.98013585307166,667844520.66,LEED,1,362760.21,60621.81,833395.85,167,No,Aerospace,High,Not Diverse,255.98013585307166
2023-09-14,Everett-Horn,298.70701769581194,121077354.67,LEED,2,671331.87,98763.3,592529.52,4338,Yes,Electronics,High,Diverse,298.70701769581194
2023-09-14,"Cunningham, Johnson and Murray",366.71172928989193,667740918.63,LEED,0,673196.28,83277.98,661299.14,9547,Yes,Pharmaceuticals,High,Not Diverse,366.71172928989193
2023-09-14,Dougherty-Wallace,102.74280316834289,699010507.04,LEED,10,977973.89,65007.19,716833.49,2841,No,Pharmaceuticals,High,Diverse,102.74280316834289
2023-09-14,Walker-White,99.15844656614699,389888607.37,LEED,4,171288.61,51491.48,661650.03,3588,Yes,Automotive,Medium,Not Diverse,99.15844656614699
2023-09-14,"Jackson, Leblanc and Allen",190.4488204177528,269197222.16,Green Business,4,802421.24,47863.87,158587.94,6670,No,Consumer Goods,High,Diverse,190.4488204177528
2023-09-14,Lindsey-Fisher,311.38590208341105,858509297.55,LEED,3,271453.57,61589.23,256651.95,1918,Yes,Pharmaceuticals,Low,Diverse,311.38590208341105
2023-09-14,Moody-Armstrong,195.83679659697592,868857790.71,Green Business,5,97387.88,11294.33,88461.9,8067,Yes,Electronics,Medium,Not Diverse,195.83679659697592
2023-09-14,"Koch, Silva and Koch",96.84814477416779,522292527.52,Green Business,0,137992.03,61622.72,247275.17,1661,No,Pharmaceuticals,High,Diverse,96.84814477416779
2023-09-14,"Robertson, Beck and Salinas",265.6920301240279,760105880.61,LEED,4,848019.07,42234.34,846430.57,2788,Yes,Pharmaceuticals,Low,Not Diverse,265.6920301240279
2023-09-14,"Olsen, Watson and Frye",205.86272229959818,134872755.86,LEED,5,14075.42,33941.97,313780.18,5784,Yes,Aerospace,Medium,Not Diverse,205.86272229959818
2023-09-14,"Jackson, Stephens and Gardner",208.5775873423904,823788782.25,LEED,1,130280.81,11122.36,166005.98,9339,Yes,Pharmaceuticals,Medium,Diverse,208.5775873423904
2023-09-14,Fleming-Stevenson,152.89028060842097,713979205.39,ISO 14001,5,136626.46,57509.09,397546.3,498,No,Aerospace,High,Diverse,152.89028060842097
2023-09-14,"Mcfarland, Sanchez and Oliver",99.41462802743014,909542082.2,Green Business,7,691062.72,63306.89,605644.19,9818,No,Pharmaceuticals,Medium,Not Diverse,99.41462802743014
2023-09-14,Rojas LLC,97.36908065215843,44969932.25,ISO 14001,2,226257.08,59535.59,890378.11,8670,No,Automotive,High,Not Diverse,97.36908065215843
2023-09-14,Miller Ltd,361.0147753925905,63977019.46,LEED,5,641278.77,1881.14,406884.54,1302,Yes,Pharmaceuticals,High,Not Diverse,361.0147753925905
2023-09-14,"Jones, Sanders and Peterson",162.09203742923503,929318175.51,ISO 14001,3,122910.19,16129.67,766845.8,1262,No,Electronics,High,Diverse,162.09203742923503
2023-09-14,Mccormick Inc,102.51137321869072,236391202.7,LEED,0,787340.78,57445.58,555206.71,9517,Yes,Aerospace,Medium,Diverse,102.51137321869072
2023-09-14,"Freeman, Frederick and Hunter",96.36296971572702,316431191.32,LEED,7,327177.37,85872.03,733025.12,8881,Yes,Pharmaceuticals,High,Not Diverse,96.36296971572702
2023-09-14,Patel-Weber,97.835903737492,539768426.75,Green Business,3,52857.55,75197.33,615438.01,4521,No,Electronics,Low,Diverse,97.835903737492
2023-09-14,"Hicks, Leonard and Oconnell",215.7843195978363,904225547.22,ISO 14001,5,534901.01,41629.86,501259.88,7259,No,Aerospace,Low,Not Diverse,215.7843195978363
2023-09-14,"Miller, Taylor and Tran",215.965585752512,119392578.15,Green Business,10,467384.96,94615.12,858155.31,6225,No,Consumer Goods,High,Diverse,215.965585752512
2023-09-14,Schneider-Vasquez,256.7686316615155,638171889.58,Green Business,1,282529.36,23226.65,224857.49,4859,Yes,Electronics,High,Diverse,256.7686316615155
2023-09-14,Hardy LLC,187.2108968187921,917817048.19,ISO 14001,5,230343.33,34230.94,689008.74,6859,Yes,Aerospace,Low,Diverse,187.2108968187921
2023-09-14,"Johnston, Spencer and Reilly",98.66847425107758,458951557.98,ISO 14001,3,465555.97,35550.89,697169.6,3230,Yes,Electronics,Low,Not Diverse,98.66847425107758
2023-09-14,Phelps PLC,99.84835399603269,319601643.49,Green Business,3,319265.41,68958.37,759259.44,4361,No,Electronics,Low,Not Diverse,99.84835399603269
2023-09-14,"Hanson, Mueller and Davis",99.83765992845589,920726224.73,LEED,3,26861.1,65592.58,697983.48,3177,No,Consumer Goods,Low,Diverse,99.83765992845589
2023-09-14,Miller and Sons,101.14220816338035,338591129.13,LEED,1,145513.89,21458.61,966671.57,5268,No,Automotive,High,Diverse,101.14220816338035
2023-09-14,"Pearson, Mckee and Salazar",207.93406302433107,580592264.5,LEED,5,382086.72,32076.49,245368.12,5750,Yes,Electronics,High,Diverse,207.93406302433107
2023-09-14,Turner PLC,195.80945092783986,282511084.54,LEED,10,719983.06,42346.47,388152.96,711,No,Aerospace,Low,Diverse,195.80945092783986
2023-09-14,"Thompson, Myers and Cole",187.0292953780379,827306240.44,ISO 14001,8,356534.24,72775.46,528912.46,3157,No,Consumer Goods,Medium,Not Diverse,187.0292953780379
2023-09-14,Bauer-Miller,97.49613815093295,382691527.29,LEED,9,346242.64,37404.02,144643.1,2855,No,Aerospace,High,Not Diverse,97.49613815093295
2023-09-14,James-Hall,228.0840558977477,607579983.67,ISO 14001,8,603879.91,28284.12,783959.52,2924,Yes,Electronics,Low,Not Diverse,228.0840558977477
2023-09-14,Moreno-Rodriguez,140.84684923883773,421069606.96,Green Business,9,562498.79,82481.61,336512.0,5584,No,Consumer Goods,Medium,Diverse,140.84684923883773
2023-09-14,Cline-Ortiz,101.84072081962707,178982659.36,Green Business,2,475956.1,4060.75,77703.73,4667,No,Consumer Goods,High,Diverse,101.84072081962707
2023-09-14,Garrett-Parker,105.04579270804145,621893141.01,LEED,6,194783.05,81762.51,142232.43,1196,No,Pharmaceuticals,High,Not Diverse,105.04579270804145
2023-09-14,"Wright, Strong and Cooper",354.47924216897536,15174120.65,ISO 14001,1,840588.98,81434.84,159935.5,3777,No,Pharmaceuticals,Medium,Not Diverse,354.47924216897536
2023-09-14,Sanchez-Lee,285.60114502329617,102306846.28,Green Business,9,729434.75,60592.99,952641.56,3349,Yes,Consumer Goods,Medium,Diverse,285.60114502329617
2023-09-14,Ward-Banks,104.82584420757911,822448406.55,Green Business,10,157282.0,39251.57,300622.06,3689,No,Aerospace,Low,Not Diverse,104.82584420757911
2023-09-14,"Lane, Nelson and Davis",198.13983917079491,417498763.6,Green Business,6,388549.6,3425.39,264401.37,5053,Yes,Consumer Goods,High,Diverse,198.13983917079491
2023-09-14,"Mathews, Ford and Williams",205.38938304556828,368255384.65,ISO 14001,10,15986.13,95964.34,375889.88,195,Yes,Automotive,Medium,Diverse,205.38938304556828
2023-09-14,Barton Ltd,250.88425744598527,2176013.61,ISO 14001,8,174567.7,49153.7,228332.86,5135,No,Consumer Goods,Medium,Diverse,250.88425744598527
2023-09-14,Rosales LLC,230.51958744788865,527850508.88,Green Business,5,900522.9,83004.02,543849.15,7737,Yes,Pharmaceuticals,High,Not Diverse,230.51958744788865
2023-09-14,Carter-Jones,101.89109205502263,985277060.6,ISO 14001,8,595114.07,22350.02,554752.75,9639,Yes,Automotive,Low,Diverse,101.89109205502263
2023-09-14,Garner-Sherman,99.59684326123877,65886055.04,LEED,6,578067.69,17401.07,448513.62,811,Yes,Aerospace,Medium,Diverse,99.59684326123877
2023-09-14,Pineda-Austin,145.0130249699078,92787170.61,Green Business,1,50075.99,19577.24,344900.73,8904,Yes,Consumer Goods,High,Not Diverse,145.0130249699078
2023-09-14,Lee Ltd,256.7241354440741,717266946.88,LEED,4,841737.24,44569.04,660782.36,2835,No,Consumer Goods,Low,Diverse,256.7241354440741
2023-09-14,Dickson and Sons,292.2957029402025,73175152.89,ISO 14001,2,922698.78,42145.41,106104.62,5894,Yes,Aerospace,Low,Not Diverse,292.2957029402025
2023-09-14,Garcia PLC,98.63430260196803,193917616.84,LEED,6,230298.07,83104.98,713189.76,5544,No,Consumer Goods,Low,Not Diverse,98.63430260196803
2023-09-14,"Gomez, Wilson and Wilson",195.7165673576189,260529204.31,Green Business,0,868001.41,83290.9,576506.21,7930,No,Pharmaceuticals,Low,Not Diverse,195.7165673576189
2023-09-14,Myers-Cervantes,199.53808763910845,290054055.29,Green Business,6,336680.74,21040.16,31713.41,8700,No,Aerospace,Low,Diverse,199.53808763910845
